Цех,Артикул продукции,Продукция,Дата,Артикул материала,Материал
544,330012233479,1262,2023-02-12,12300252,59.0
544,330012233577,252,2023-02-12,12300155,142.0
544,330012233517,118,2023-02-12,12300252,59.0
544,330012233629,387,2023-02-12,12300155,142.0
544,330012233823,199,2023-02-12,12300252,59.0
544,330012233479,1262,2023-02-12,12300155,142.0
544,330012233499,1011,2023-02-12,12300252,59.0
544,330012233499,1011,2023-02-12,12300155,142.0
544,330012233532,1052,2023-02-12,12300252,59.0
544,330012233532,1052,2023-02-12,12300155,142.0
544,330012233807,59,2023-02-12,12300252,59.0
544,330012233807,59,2023-02-12,12300155,142.0
544,330012233809,1240,2023-02-12,12300252,59.0
544,330012233809,1240,2023-02-12,12300155,142.0
544,330012233661,2353,2023-02-12,12300155,142.0
544,330012233854,1738,2023-02-12,12300252,59.0
544,330012233854,1738,2023-02-12,12300155,142.0
544,330012233661,2353,2023-02-12,12300252,59.0
544,330012233823,199,2023-02-12,12300155,142.0
511,330012233498,372,2023-02-13,12300201,50.0
511,330012233455,1504,2023-02-13,12300201,50.0
511,330012233781,1641,2023-02-13,12300201,50.0
511,330012233679,2145,2023-02-13,12300201,50.0
511,330012233527,589,2023-02-13,12300201,50.0
511,330012233567,1464,2023-02-13,12300201,50.0
511,330012233548,1409,2023-02-13,12300201,50.0
511,330012233592,1189,2023-02-14,12300227,52.0
511,330012233497,753,2023-02-14,12300227,52.0
511,330012233659,282,2023-02-14,12300227,52.0
511,330012233460,847,2023-02-14,12300227,52.0
511,330012233641,758,2023-02-14,12300227,52.0
511,330012233788,297,2023-02-14,12300227,52.0
555,330012233415,377,2023-02-15,1230035,87.0
544,330012233492,296,2023-02-15,12300185,33.0
544,330012233564,1035,2023-02-15,12300185,33.0
544,330012233735,1744,2023-02-15,12300185,33.0
544,330012233704,661,2023-02-15,12300185,33.0
533,330012233666,1144,2023-02-15,12300109,4.0
555,330012233510,967,2023-02-15,1230035,87.0
544,330012233493,1413,2023-02-15,12300185,33.0
544,330012233499,594,2023-02-15,12300185,33.0
555,330012233617,926,2023-02-15,1230035,87.0
555,330012233467,163,2023-02-15,1230035,87.0
533,330012233442,129,2023-02-15,12300109,4.0
555,330012233732,1907,2023-02-15,1230035,87.0
555,330012233557,303,2023-02-15,1230035,87.0
533,330012233510,895,2023-02-15,12300109,4.0
544,330012233540,289,2023-02-15,12300185,33.0
555,330012233591,1104,2023-02-15,1230035,87.0
555,330012233738,1584,2023-02-15,1230035,87.0
533,330012233769,666,2023-02-15,12300109,4.0
544,330012233487,1450,2023-02-15,12300185,33.0
533,330012233736,790,2023-02-15,12300109,4.0
533,330012233475,1125,2023-02-15,12300109,4.0
544,330012233627,1252,2023-02-15,12300185,33.0
544,330012233766,801,2023-02-15,12300185,33.0
555,330012233681,2772,2023-02-15,1230035,87.0
533,330012233584,395,2023-02-17,12300293,6.0
533,330012233531,2020,2023-02-17,12300293,6.0
533,330012233570,446,2023-02-17,12300293,6.0
533,330012233646,160,2023-02-17,12300293,6.0
533,330012233581,253,2023-02-17,12300293,6.0
533,330012233572,887,2023-02-17,12300293,6.0
533,330012233575,1179,2023-02-17,12300293,6.0
533,330012233437,593,2023-02-17,12300293,6.0
533,330012233501,102,2023-02-17,12300293,6.0
533,330012233588,137,2023-02-17,12300293,6.0
533,330012233566,939,2023-02-17,12300293,6.0
533,330012233525,1059,2023-02-18,12300111,30.0
544,330012233503,996,2023-02-18,1230015,51.0
544,330012233448,158,2023-02-18,1230015,51.0
533,330012233514,213,2023-02-18,12300111,30.0
544,330012233459,667,2023-02-18,1230015,51.0
544,330012233602,1118,2023-02-18,1230015,51.0
533,330012233516,193,2023-02-18,12300111,30.0
544,330012233565,312,2023-02-18,1230015,51.0
544,330012233547,508,2023-02-18,1230015,51.0
533,330012233613,750,2023-02-18,12300111,30.0
544,330012233483,894,2023-02-18,1230015,51.0
544,330012233456,818,2023-02-18,1230015,51.0
544,330012233524,250,2023-02-18,1230015,51.0
511,330012233435,127,2023-02-19,12300143,285.0
511,330012233495,1773,2023-02-19,12300143,285.0
511,330012233542,611,2023-02-19,12300143,285.0
511,330012233549,955,2023-02-19,12300143,285.0
511,330012233448,662,2023-02-20,12300248,20.5
511,330012233448,662,2023-02-20,12300163,51.0
511,330012233438,1089,2023-02-20,12300163,51.0
511,330012233491,524,2023-02-20,12300248,20.5
511,330012233491,524,2023-02-20,12300163,51.0
511,330012233494,213,2023-02-20,12300248,20.5
511,330012233494,213,2023-02-20,12300163,51.0
511,330012233482,1417,2023-02-20,12300248,20.5
511,330012233438,1089,2023-02-20,12300248,20.5
511,330012233481,1402,2023-02-20,12300248,20.5
511,330012233481,1402,2023-02-20,12300163,51.0
511,330012233457,1670,2023-02-20,12300248,20.5
511,330012233457,1670,2023-02-20,12300163,51.0
511,330012233487,2825,2023-02-20,12300248,20.5
511,330012233487,2825,2023-02-20,12300163,51.0
511,330012233508,979,2023-02-20,12300248,20.5
511,330012233508,979,2023-02-20,12300163,51.0
511,330012233482,1417,2023-02-20,12300163,51.0
544,330012233469,529,2023-02-21,123004,42.0
522,330012233434,2098,2023-02-21,12300281,96.0
544,330012233478,462,2023-02-21,123004,42.0
544,330012233440,1011,2023-02-21,123004,42.0
544,330012233422,600,2023-02-21,123004,42.0
544,330012233413,2052,2023-02-21,123004,42.0
522,330012233464,652,2023-02-21,12300281,96.0
555,330012233438,1122,2023-02-21,1230052,3.0
555,330012233438,1122,2023-02-21,12300141,69.6
544,330012233432,279,2023-02-21,123004,42.0
522,330012233427,669,2023-02-21,12300281,96.0
544,330012233452,1344,2023-02-21,123004,42.0
544,330012233419,393,2023-02-21,123004,42.0
522,330012233474,841,2023-02-21,12300281,96.0
544,330012233469,707,2023-02-21,123004,42.0
544,330012233466,451,2023-02-21,123004,42.0
555,330012233487,201,2023-02-21,1230052,3.0
555,330012233487,201,2023-02-21,12300141,69.6
555,330012233477,451,2023-02-21,1230052,3.0
544,330012233478,373,2023-02-21,123004,42.0
544,330012233434,1195,2023-02-21,123004,42.0
555,330012233477,451,2023-02-21,12300141,69.6
555,330012233450,984,2023-02-21,1230052,3.0
555,330012233450,984,2023-02-21,12300141,69.6
544,330012233467,540,2023-02-21,123004,42.0
555,330012233417,439,2023-02-21,1230052,3.0
555,330012233417,439,2023-02-21,12300141,69.6
522,330012233418,198,2023-02-22,1230076,3.0
522,330012233433,1411,2023-02-22,1230076,3.0
522,330012233426,91,2023-02-22,1230076,3.0
522,330012233441,1508,2023-02-22,1230076,3.0
522,330012233451,933,2023-02-22,1230076,3.0
522,330012233415,396,2023-02-22,1230076,3.0
522,330012233424,427,2023-02-22,1230076,3.0
522,330012233413,507,2023-02-22,1230076,3.0
522,330012233438,58,2023-02-22,1230076,3.0
544,330012233900,359,2023-02-26,1230046,62.25
544,330012233884,113,2023-02-26,1230046,62.25
544,330012233781,744,2023-02-26,1230046,62.25
522,330012233885,1751,2023-02-27,1230029,74.0
511,330012233679,510,2023-02-27,1230027,140.0
511,330012233834,199,2023-02-27,1230027,140.0
511,330012233648,1562,2023-02-27,1230027,140.0
522,330012233843,235,2023-02-27,1230029,74.0
522,330012233466,220,2023-02-27,1230029,74.0
511,330012233454,1636,2023-02-27,1230027,140.0
511,330012233727,849,2023-02-27,1230027,140.0
522,330012233872,121,2023-02-27,1230029,74.0
511,330012233619,236,2023-02-27,1230027,140.0
522,330012233548,2089,2023-02-27,1230029,74.0
511,330012233873,486,2023-02-27,1230027,140.0
522,330012233659,223,2023-02-27,1230029,74.0
522,330012233594,1331,2023-02-27,1230029,74.0
511,330012233812,1476,2023-02-27,1230027,140.0
511,330012233711,1879,2023-02-27,1230027,140.0
522,330012233714,227,2023-02-27,1230029,74.0
511,330012233604,726,2023-02-27,1230027,140.0
511,330012233820,2269,2023-02-27,1230027,140.0
522,330012233843,319,2023-02-27,1230029,74.0
511,330012233714,1393,2023-02-27,1230027,140.0
511,330012233466,1509,2023-03-01,12300122,18.666666666666668
522,330012233807,227,2023-03-01,12300287,40.0
522,330012233620,394,2023-03-01,12300287,40.0
544,330012233629,354,2023-03-01,12300171,26.0
522,330012233656,790,2023-03-01,12300287,40.0
544,330012233838,318,2023-03-01,12300171,26.0
533,330012233704,228,2023-03-01,1230078,100.0
522,330012233739,586,2023-03-01,12300287,40.0
533,330012233459,517,2023-03-01,1230078,100.0
544,330012233636,1655,2023-03-01,12300171,26.0
544,330012233534,1559,2023-03-01,12300171,26.0
511,330012233701,418,2023-03-01,12300122,18.666666666666668
533,330012233738,679,2023-03-01,1230078,100.0
544,330012233510,1244,2023-03-01,12300171,26.0
511,330012233575,1227,2023-03-01,12300122,18.666666666666668
511,330012233826,210,2023-03-01,12300122,18.666666666666668
511,330012233806,1256,2023-03-01,12300122,18.666666666666668
544,330012233576,258,2023-03-01,12300171,26.0
533,330012233553,713,2023-03-01,1230078,100.0
544,330012233842,1164,2023-03-01,12300171,26.0
511,330012233817,72,2023-03-01,12300122,18.666666666666668
511,330012233749,999,2023-03-01,12300122,18.666666666666668
544,330012233527,400,2023-03-01,12300171,26.0
511,330012233521,2499,2023-03-01,12300122,18.666666666666668
533,330012233689,1257,2023-03-01,1230078,100.0
544,330012233467,950,2023-03-01,12300171,26.0
544,330012233655,321,2023-03-01,12300171,26.0
544,330012233490,775,2023-03-01,12300171,26.0
544,330012233499,1095,2023-03-01,12300171,26.0
522,330012233668,2607,2023-03-01,12300287,40.0
544,330012233824,1037,2023-03-01,12300171,26.0
522,330012233604,670,2023-03-01,12300287,40.0
533,330012233424,291,2023-03-01,1230078,100.0
544,330012233447,190,2023-03-03,1230069,201.0
544,330012233729,277,2023-03-03,1230069,201.0
544,330012233600,257,2023-03-03,1230069,201.0
544,330012233616,192,2023-03-03,1230069,201.0
544,330012233717,399,2023-03-03,1230069,201.0
544,330012233513,504,2023-03-03,1230069,201.0
544,330012233589,706,2023-03-03,1230069,201.0
544,330012233484,1225,2023-03-03,1230069,201.0
544,330012233530,924,2023-03-04,12300126,212.5
544,330012233664,1099,2023-03-04,12300126,212.5
544,330012233591,739,2023-03-04,12300126,212.5
544,330012233555,468,2023-03-04,12300126,212.5
544,330012233571,2077,2023-03-04,12300126,212.5
544,330012233717,793,2023-03-04,12300126,212.5
544,330012233425,72,2023-03-04,12300126,212.5
544,330012233414,821,2023-03-04,12300126,212.5
544,330012233508,446,2023-03-04,12300126,212.5
544,330012233591,615,2023-03-04,12300126,212.5
544,330012233559,337,2023-03-04,12300126,212.5
522,330012233654,429,2023-03-05,12300108,29.0
555,330012233546,1086,2023-03-05,12300237,400.0
555,330012233430,1279,2023-03-05,12300237,400.0
522,330012233459,321,2023-03-05,12300108,29.0
522,330012233486,720,2023-03-05,12300108,29.0
555,330012233653,740,2023-03-05,12300237,400.0
522,330012233595,237,2023-03-05,12300108,29.0
533,330012233578,226,2023-03-05,1230049,516.0
522,330012233432,2007,2023-03-05,12300108,29.0
533,330012233574,108,2023-03-05,1230049,516.0
533,330012233483,110,2023-03-05,1230049,516.0
555,330012233607,315,2023-03-05,12300237,400.0
555,330012233628,2102,2023-03-05,12300237,400.0
533,330012233474,2478,2023-03-05,1230049,516.0
522,330012233414,227,2023-03-05,12300108,29.0
555,330012233504,1459,2023-03-05,12300237,400.0
522,330012233610,1533,2023-03-05,12300108,29.0
533,330012233471,23,2023-03-05,1230049,516.0
533,330012233623,1763,2023-03-05,1230049,516.0
522,330012233596,1159,2023-03-05,12300108,29.0
522,330012233559,1300,2023-03-05,12300108,29.0
533,330012233632,1408,2023-03-05,1230049,516.0
533,330012233435,365,2023-03-05,1230049,516.0
522,330012233517,1623,2023-03-05,12300108,29.0
533,330012233488,626,2023-03-05,1230049,516.0
533,330012233575,2727,2023-03-05,1230049,516.0
522,330012233604,997,2023-03-05,12300108,29.0
555,330012233490,286,2023-03-05,12300237,400.0
522,330012233652,209,2023-03-05,12300108,29.0
533,330012233673,742,2023-03-05,1230049,516.0
555,330012233669,170,2023-03-05,12300237,400.0
555,330012233598,645,2023-03-05,12300237,400.0
533,330012233511,1590,2023-03-05,1230049,516.0
533,330012233630,350,2023-03-05,1230049,516.0
533,330012233657,1041,2023-03-05,1230049,516.0
522,330012233450,558,2023-03-05,12300108,29.0
555,330012233480,874,2023-03-05,12300237,400.0
533,330012233548,574,2023-03-05,1230049,516.0
555,330012233610,337,2023-03-05,12300237,400.0
555,330012233543,1294,2023-03-05,12300237,400.0
511,330012233523,536,2023-03-06,1230086,142.5
511,330012233424,271,2023-03-06,12300146,2.8
511,330012233424,271,2023-03-06,1230086,142.5
511,330012233617,2600,2023-03-06,12300146,2.8
511,330012233416,813,2023-03-06,12300146,2.8
511,330012233523,1505,2023-03-06,12300146,2.8
511,330012233523,1505,2023-03-06,1230086,142.5
511,330012233416,813,2023-03-06,1230086,142.5
511,330012233523,536,2023-03-06,12300146,2.8
511,330012233617,2600,2023-03-06,1230086,142.5
511,330012233553,1380,2023-03-06,1230086,142.5
511,330012233603,486,2023-03-06,1230086,142.5
511,330012233500,634,2023-03-06,1230086,142.5
511,330012233553,1380,2023-03-06,12300146,2.8
511,330012233611,123,2023-03-06,1230086,142.5
533,330012233530,1767,2023-03-06,1230079,9.0
511,330012233524,1644,2023-03-06,12300146,2.8
511,330012233611,123,2023-03-06,12300146,2.8
511,330012233603,486,2023-03-06,12300146,2.8
533,330012233416,180,2023-03-06,1230079,9.0
533,330012233571,588,2023-03-06,1230079,9.0
511,330012233500,634,2023-03-06,12300146,2.8
511,330012233524,1644,2023-03-06,1230086,142.5
555,330012233484,1627,2023-03-08,12300167,32.0
555,330012233416,769,2023-03-08,12300167,32.0
555,330012233435,1643,2023-03-08,12300167,32.0
511,330012233458,254,2023-03-08,12300102,78.0
511,330012233420,803,2023-03-08,12300102,78.0
555,330012233420,290,2023-03-08,12300167,32.0
555,330012233487,2091,2023-03-08,12300167,32.0
555,330012233446,641,2023-03-08,12300167,32.0
511,330012233446,306,2023-03-08,12300102,78.0
555,330012233432,926,2023-03-08,12300167,32.0
511,330012233539,2078,2023-03-08,12300102,78.0
555,330012233485,2400,2023-03-08,12300167,32.0
555,330012233524,1388,2023-03-08,12300167,32.0
511,330012233533,675,2023-03-08,12300102,78.0
511,330012233500,244,2023-03-08,12300102,78.0
511,330012233415,442,2023-03-08,12300102,78.0
555,330012233526,720,2023-03-08,12300167,32.0
511,330012233507,875,2023-03-08,12300102,78.0
511,330012233462,1381,2023-03-09,12300208,108.0
511,330012233453,241,2023-03-09,12300208,108.0
511,330012233451,1546,2023-03-09,12300208,108.0
511,330012233428,1189,2023-03-09,12300208,108.0
511,330012233477,223,2023-03-09,12300208,108.0
511,330012233455,719,2023-03-09,12300208,108.0
511,330012233456,733,2023-03-09,12300208,108.0
511,330012233438,83,2023-03-10,12300102,30.0
511,330012233424,834,2023-03-10,12300102,30.0
511,330012233422,362,2023-03-10,12300102,30.0
511,330012233431,986,2023-03-10,12300102,30.0
511,330012233432,757,2023-03-10,12300102,30.0
511,330012233426,799,2023-03-10,12300102,30.0
511,330012233429,1431,2023-03-10,12300102,30.0
511,330012233459,2417,2023-03-10,12300102,30.0
511,330012233419,834,2023-03-10,12300102,30.0
511,330012233447,126,2023-03-10,12300102,30.0
511,330012233433,255,2023-03-10,12300102,30.0
511,330012233448,116,2023-03-10,12300102,30.0
511,330012233450,1610,2023-03-10,12300102,30.0
522,330012233570,1129,2023-03-13,1230093,540.0
522,330012233617,1251,2023-03-13,1230093,540.0
522,330012233570,616,2023-03-13,1230093,540.0
522,330012233567,1721,2023-03-13,1230093,540.0
522,330012233853,2743,2023-03-13,1230093,540.0
522,330012233514,1054,2023-03-13,1230093,540.0
522,330012233884,692,2023-03-13,1230093,540.0
522,330012233703,411,2023-03-13,1230093,540.0
522,330012234017,219,2023-03-13,1230093,540.0
522,330012233591,320,2023-03-13,1230093,540.0
555,330012233483,1404,2023-03-14,12300255,3.4
555,330012233944,357,2023-03-14,12300255,3.4
555,330012233709,683,2023-03-14,12300255,3.4
555,330012233751,233,2023-03-14,12300255,3.4
555,330012233470,1026,2023-03-14,12300255,3.4
555,330012233715,1177,2023-03-14,12300255,3.4
555,330012233901,1462,2023-03-14,12300255,3.4
555,330012233483,292,2023-03-14,12300255,3.4
555,330012233644,1431,2023-03-14,12300255,3.4
555,330012233655,499,2023-03-14,12300255,3.4
555,330012233694,2352,2023-03-14,12300255,3.4
555,330012233469,975,2023-03-14,12300255,3.4
555,330012233895,1643,2023-03-14,12300255,3.4
555,330012233935,461,2023-03-14,12300255,3.4
522,330012233639,469,2023-03-15,12300184,65.0
522,330012233607,238,2023-03-15,12300184,65.0
522,330012233510,1602,2023-03-15,12300184,65.0
555,330012233719,146,2023-03-15,12300191,276.0
522,330012233483,1803,2023-03-15,12300184,65.0
555,330012233863,435,2023-03-15,12300191,276.0
555,330012233669,221,2023-03-15,12300191,276.0
555,330012233804,155,2023-03-15,12300191,276.0
522,330012233660,734,2023-03-15,12300184,65.0
555,330012233609,672,2023-03-15,12300191,276.0
555,330012233702,642,2023-03-15,12300191,276.0
522,330012233906,357,2023-03-15,12300184,65.0
555,330012233630,122,2023-03-15,12300191,276.0
522,330012233938,92,2023-03-15,12300184,65.0
522,330012233673,397,2023-03-15,12300184,65.0
555,330012233515,839,2023-03-15,12300191,276.0
555,330012233776,52,2023-03-15,12300191,276.0
522,330012233752,878,2023-03-15,12300184,65.0
511,330012233720,256,2023-03-16,12300262,27.75
511,330012233735,865,2023-03-16,12300262,27.75
511,330012233708,223,2023-03-16,12300262,27.75
511,330012233623,287,2023-03-16,12300262,27.75
511,330012233561,180,2023-03-16,12300262,27.75
511,330012233505,214,2023-03-16,12300262,27.75
511,330012233660,1578,2023-03-16,12300262,27.75
511,330012233785,1569,2023-03-16,12300262,27.75
511,330012233842,259,2023-03-16,12300262,27.75
511,330012233519,1078,2023-03-16,12300262,27.75
511,330012233501,500,2023-03-16,12300262,27.75
511,330012233483,272,2023-03-16,12300262,27.75
511,330012233670,609,2023-03-16,12300262,27.75
555,330012233550,360,2023-03-17,12300212,4.2
511,330012233626,54,2023-03-17,12300249,11.666666666666666
511,330012233510,423,2023-03-17,12300249,11.666666666666666
555,330012233501,317,2023-03-17,12300212,4.2
511,330012233724,1225,2023-03-17,12300249,11.666666666666666
511,330012233567,2400,2023-03-17,12300249,11.666666666666666
555,330012233631,1067,2023-03-17,12300212,4.2
511,330012233418,228,2023-03-17,12300249,11.666666666666666
511,330012233807,355,2023-03-17,12300249,11.666666666666666
555,330012233421,218,2023-03-17,12300212,4.2
511,330012233776,171,2023-03-17,12300249,11.666666666666666
511,330012233543,164,2023-03-17,12300249,11.666666666666666
555,330012233495,2239,2023-03-17,12300212,4.2
511,330012233837,757,2023-03-17,12300249,11.666666666666666
555,330012233623,1714,2023-03-17,12300212,4.2
555,330012233653,1440,2023-03-18,1230037,28.0
555,330012233651,459,2023-03-18,1230037,28.0
