Цех,id документа_prod,Артикул продукции,Продукция,id документа_cons,Артикул материала,Материал,month,month_sin,month_cos,year,day,day_sin,day_cos
522,9904973493,330012233431,115,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904977438,330012233896,381,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904978516,330012233712,261,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904980408,330012233650,441,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904980654,330012233668,37,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904981809,330012233911,1145,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904982213,330012233529,294,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904982512,330012233474,380,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904982907,330012233570,739,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904983876,330012233572,296,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904986363,330012233537,1280,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
522,9904939112,330012233509,160,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904940231,330012233586,1114,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904940836,330012233507,843,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904941233,330012233439,1908,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904941580,330012233664,1227,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904942158,330012233715,2563,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904943047,330012233628,245,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904943274,330012233449,2628,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904945215,330012233495,2178,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904945347,330012233457,1085,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904946838,330012233508,257,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904949389,330012233418,1351,1234621255.0,1230075.0,15.0,12,-2.4492935982947064e-16,1.0,2024,5,0.8660254037844386,0.5000000000000001
522,9904817722,330012233557,347,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904818665,330012233568,994,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904820520,330012233699,114,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904820700,330012233636,225,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904821170,330012233917,1058,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904827752,330012233667,394,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904827999,330012233928,348,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904828831,330012233827,780,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904830037,330012233726,467,1234621807.0,12300282.0,258.0,12,-2.4492935982947064e-16,1.0,2024,15,5.66553889764798e-16,-1.0
522,9904746856,330012233462,376,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
522,9904747301,330012233569,395,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
522,9904750005,330012233631,343,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
522,9904750761,330012233696,1016,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
522,9904751425,330012233453,222,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
522,9904752405,330012233588,125,1234622315.0,1230042.0,328.0,12,-2.4492935982947064e-16,1.0,2024,21,-0.9510565162951535,-0.30901699437494756
